Signal_Date,Ticker,Analysis_Type,Reference_Price,Reference_DT,Signal,Threshold_pct,Entry_Price,Entry_DT,SG_Natural,SL_pct,SG_pct,SL_price,SG_price,Deduped
2026-01-06,^BVSP,open_vs_prev_open,160542.05,2026-01-05 10:00:00,SELL,1%,162147.47,2026-01-06 10:00:00,,0.005,0.002,162958.21,161823.18,False
2026-01-06,^BVSP,open_vs_prev_open,160542.05,2026-01-05 10:00:00,SELL,1%,162147.47,2026-01-06 10:00:00,,0.005,0.005,162958.21,161336.73,False
2026-01-06,^BVSP,open_vs_prev_open,160542.05,2026-01-05 10:00:00,SELL,1%,162147.47,2026-01-06 10:00:00,,0.005,0.0075,162958.21,160931.36,False
2026-01-06,^BVSP,open_vs_prev_open,160542.05,2026-01-05 10:00:00,SELL,1%,162147.47,2026-01-06 10:00:00,,0.0075,0.002,163363.58,161823.18,False
2026-01-06,^BVSP,open_vs_prev_open,160542.05,2026-01-05 10:00:00,SELL,1%,162147.47,2026-01-06 10:00:00,,0.0075,0.005,163363.58,161336.73,False
2026-01-06,^BVSP,open_vs_prev_open,160542.05,2026-01-05 10:00:00,SELL,1%,162147.47,2026-01-06 10:00:00,,0.0075,0.0075,163363.58,160931.36,False
2026-01-06,^BVSP,open_vs_prev_open,160542.05,2026-01-05 10:00:00,SELL,2%,163752.89,2026-01-06 10:00:00,,0.002,0.002,164080.4,163425.38,False
2026-01-06,^BVSP,open_vs_prev_open,160542.05,2026-01-05 10:00:00,SELL,2%,163752.89,2026-01-06 10:00:00,,0.002,0.005,164080.4,162934.13,False
2026-01-06,^BVSP,open_vs_prev_open,160542.05,2026-01-05 10:00:00,SELL,2%,163752.89,2026-01-06 10:00:00,,0.002,0.0075,164080.4,162524.74,False
2026-01-06,^BVSP,open_vs_prev_open,160542.05,2026-01-05 10:00:00,SELL,2%,163752.89,2026-01-06 10:00:00,,0.005,0.002,164571.65,163425.38,False
